Vendor,Vendor SKU,Link,Price,Shape,Carat Weight,Color Grade,Cut Grade,Clarity Grade,Grading Lab,Origin
Clean Origin,1488569,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-50b7b1a663d8/,440,Oval,1,D,Excellent,VS2,IGI,Lab Grown
Clean Origin,1488568,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-2909e8ee031c/,440,Oval,1,D,Excellent,VS2,IGI,Lab Grown
Clean Origin,1487574,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-57ed5386012f/,440,Marquise,1,D,Excellent,VS2,IGI,Lab Grown
Clean Origin,1487573,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-d817fd903f77/,440,Marquise,1,D,Excellent,VS2,IGI,Lab Grown
Clean Origin,1483840,https://www.cleanorigin.com/diamonds/pear-lab-grown-diamond-29f3b09feffa/,440,Pear,1,D,Excellent,VS2,IGI,Lab Grown
Clean Origin,1480516,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-fbb781a5b106/,440,Emerald,1,D,Excellent,VS2,IGI,Lab Grown
Clean Origin,1480515,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-b7a174aa291b/,440,Emerald,1,D,Excellent,VS2,IGI,Lab Grown
Clean Origin,1185187,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-1679b0a1968e/,440,Oval,1,D,Excellent,VS2,IGI,Lab Grown
Clean Origin,1487867,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-dd8d0b23eabf/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487866,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-5bce3cec3277/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487865,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-d639f6fbcfa4/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487864,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-42bbee1f2b34/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487863,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-61bfad89a30e/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487862,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-4400753dbc2f/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487861,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-fed8aa5fdc27/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487860,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-82d7a93d542d/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487859,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-501e9938cd25/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487858,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-292366a376ed/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487857,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-89316459437d/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487856,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-bc16e6538b5f/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487855,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-d604a9899837/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487854,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-51cd6e30f08f/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487853,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-b55246b90842/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487852,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-4dc90a01ac2c/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487851,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-2936db41cd29/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487850,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-b18409a38d3c/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487849,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-97feefa2b920/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487848,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-e3cd4e06c5ac/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487847,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-164d460371a8/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487846,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-2ccb55d51f03/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487845,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-fc3ee75ea0c9/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487844,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-a60ba5861ccd/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487843,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-20efd9852c1e/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487842,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-b09e179b2511/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487841,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-d445dc68e9f3/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487840,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-d72c7d1bfb39/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487839,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-98fa76902238/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487838,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-866b603c9324/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487837,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-24d9181f5d40/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487836,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-4b6537fe235e/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487835,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-c1d8b96dcfe9/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487834,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-a52ee1bb400a/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487833,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-d918abbb948d/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487832,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-b28b71e8a3c8/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487831,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-dfd4a8088178/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487830,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-efeedb3aefc9/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487829,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-278582dcfc00/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487828,https://www.cleanorigin.com/diamonds/oval-lab-grown-diamond-cb622da365e3/,930,Oval,1.5,D,Excellent,VS2,IGI,
Clean Origin,1487571,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-e98966f65aa6/,445,Marquise,1.01,D,Excellent,VS2,IGI,
Clean Origin,1487570,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-8acd5ee4701d/,445,Marquise,1.01,D,Excellent,VS2,IGI,
Clean Origin,1487569,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-5866392f537f/,445,Marquise,1.01,D,Excellent,VS2,IGI,
Clean Origin,1487566,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-312164af8d4f/,445,Marquise,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480494,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-d8d943aace1d/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480489,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-cc71825a90d3/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480488,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-8fc707dae94e/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480487,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-66ce847e1499/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480486,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-e4aa105897e7/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480484,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-bf4dcfbd4911/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480483,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-3b7684dfecdb/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480482,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-7356d6874e20/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480480,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-f2664511f626/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480479,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-137728e83ac4/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1480478,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ddb4dfd384cd/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1290262,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-54703721c6f6/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,851048,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-c04738f91dec/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,846602,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-6eb5f7264682/,445,Emerald,1.01,D,Excellent,VS2,IGI,
Clean Origin,1487565,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-6b6429b509d4/,450,Marquise,1.02,D,Excellent,VS2,IGI,
Clean Origin,1487564,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-1f350421ef5f/,450,Marquise,1.02,D,Excellent,VS2,IGI,
Clean Origin,1486695,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-01dfb9313dd2/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,1480465,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ca6328803f1f/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,1480464,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-1b0ebfa52f84/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,1480463,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-f0460e04d328/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,1480462,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ae04c71a4d54/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,1480461,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-80afcefe15e1/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,1480460,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ee2ecce8cc42/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,1480459,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-66a6e2387c2a/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,1048224,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-14886c26cc61/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,968780,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-7dda4099af64/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,871741,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-8dec458291b1/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,859774,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-03e4cfb6e7fd/,450,Emerald,1.02,D,Excellent,VS2,IGI,
Clean Origin,1487563,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-386def6c85bf/,455,Marquise,1.03,D,Excellent,VS2,IGI,
Clean Origin,1487562,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-ca9266fb6b8b/,455,Marquise,1.03,D,Excellent,VS2,IGI,
Clean Origin,1486757,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-536ee4767246/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1486694,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-74f9945b8009/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1480448,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-0e25a60035a3/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1480447,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-d4505defaad8/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1480446,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-0686fcd6b237/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1480445,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-90abd2f1276f/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1480444,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-5e56c8b2f947/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1480443,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-31b29e9e4cb3/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1480442,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-42592c6fb252/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1480441,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-47ce7ab5dc08/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1480440,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-55bce3f469da/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,996406,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-0dbd63eb8e24/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,860837,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-0fac1b9c5689/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,858905,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-41ce8b6dceaf/,455,Emerald,1.03,D,Excellent,VS2,IGI,
Clean Origin,1487561,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-f08ac1894ba2/,460,Marquise,1.04,D,Excellent,VS2,IGI,
Clean Origin,1487560,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-ae62c952d25b/,460,Marquise,1.04,D,Excellent,VS2,IGI,
Clean Origin,1487559,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-566d911376aa/,460,Marquise,1.04,D,Excellent,VS2,IGI,
Clean Origin,1486693,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-665a40ccb553/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,1480433,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-c20725ccdee6/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,1480432,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-97c23e5ca76e/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,1480431,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-bd553cb5eefa/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,1480430,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-3ff56b91a9ca/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,1480429,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-eb908799d345/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,1480428,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-235351b3b987/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,1480427,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-845c8b7f2fec/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,1465976,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-46f46433e436/,460,Marquise,1.04,D,Excellent,VS2,IGI,
Clean Origin,1104004,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-5f6cc769a591/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,978920,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-dc8fe9f62731/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,939054,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-743125be86f0/,460,Emerald,1.04,D,Excellent,VS2,IGI,
Clean Origin,1480423,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ff6963cb6649/,465,Emerald,1.05,D,Excellent,VS2,IGI,
Clean Origin,1480422,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-8637bc7500f8/,465,Emerald,1.05,D,Excellent,VS2,IGI,
Clean Origin,1480421,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-d624b99038de/,465,Emerald,1.05,D,Excellent,VS2,IGI,
Clean Origin,1463778,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-14066eba3684/,465,Marquise,1.01,D,Ideal,VS2,IGI,
Clean Origin,1232515,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-24c680bcdd42/,465,Marquise,1.05,D,Excellent,VS2,IGI,
Clean Origin,1448870,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-2c885299c26c/,470,Marquise,1.06,D,Excellent,VS2,IGI,
Clean Origin,1431564,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-14575a4ca5bd/,475,Marquise,1.07,D,Excellent,VS2,IGI,
Clean Origin,1419141,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-4f5e0f7672dd/,475,Marquise,1.07,D,Excellent,VS2,IGI,
Clean Origin,1117055,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-a1b3b97ce863/,475,Marquise,1.07,D,Excellent,VS2,IGI,
Clean Origin,1490823,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-b85c728d5506/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1490822,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-7cb066786a1c/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480409,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-b60b022682ff/,480,Emerald,1.08,D,Excellent,VS2,IGI,
Clean Origin,1480404,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-aad04c86a275/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480403,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-bebe9dd706f6/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480402,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-2f1af2f33e3a/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480401,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-965cb6da3f7d/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480400,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-01791a3ad78f/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480399,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-58a974b4e638/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480398,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-ba9d8f9efc6f/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480397,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-317ca3544f72/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480396,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-22e088373a0e/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480395,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-eaba68a84724/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480394,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-cf72e75ac773/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480393,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-b0dc4704c456/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480392,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-b5ceefcd9539/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480391,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-161af39a7699/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1480390,https://www.cleanorigin.com/diamonds/emerald-lab-grown-diamond-7d9600fceaed/,480,Emerald,1.09,D,Excellent,VS2,IGI,
Clean Origin,1465898,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-14d1b001e934/,480,Marquise,1.09,D,Excellent,VS2,IGI,
Clean Origin,1448867,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-76b9e073c9f6/,480,Marquise,1.08,D,Excellent,VS2,IGI,
Clean Origin,1431547,https://www.cleanorigin.com/diamonds/marquise-lab-grown-diamond-ead4f02a36c7/,480,Marquise,1.08,D,Excellent,VS2,IGI,
